Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_25_284,VDD,Metal1,166.0400,113.6800,5.000000
FILLER_25_282,VDD,Metal1,165.2000,113.6800,5.000000
FILLER_25_279,VDD,Metal1,163.2400,113.6800,5.000000
FILLER_25_260,VDD,Metal1,152.6000,113.6800,5.000000
FILLER_25_222,VDD,Metal1,132.5400,114.1125,5.000000
FILLER_25_212,VDD,Metal1,126.0000,113.6800,5.000000
FILLER_25_208,VDD,Metal1,123.7600,113.6800,5.000000
FILLER_25_194,VDD,Metal1,115.9200,113.6800,5.000000
FILLER_25_139,VDD,Metal1,84.8400,113.6800,5.000000
FILLER_25_63,VDD,Metal1,42.5600,113.6800,5.000000
FILLER_25_59,VDD,Metal1,41.2600,114.1125,5.000000
FILLER_25_2,VDD,Metal1,9.3400,114.1125,5.000000
FILLER_24_362,VDD,Metal1,209.7200,113.6800,5.000000
FILLER_24_360,VDD,Metal1,208.8800,113.6800,5.000000
FILLER_24_317,VDD,Metal1,184.5200,113.6800,5.000000
FILLER_24_293,VDD,Metal1,171.3600,113.6800,5.000000
FILLER_24_281,VDD,Metal1,164.3600,113.6800,5.000000
FILLER_24_244,VDD,Metal1,143.6400,113.6800,5.000000
FILLER_24_240,VDD,Metal1,142.6200,113.2475,5.000000
FILLER_24_232,VDD,Metal1,139.3865,113.1030,5.000000
FILLER_24_207,VDD,Metal1,123.2000,113.6800,5.000000
FILLER_24_203,VDD,Metal1,121.9000,113.2475,5.000000
FILLER_24_177,VDD,Metal1,108.5865,113.1030,5.000000
FILLER_24_116,VDD,Metal1,72.2400,113.6800,5.000000
FILLER_24_88,VDD,Metal1,56.2800,113.6800,5.000000
FILLER_24_86,VDD,Metal1,55.4400,113.6800,5.000000
FILLER_24_74,VDD,Metal1,49.6600,113.2475,5.000000
FILLER_24_51,VDD,Metal1,35.8400,113.6800,5.000000
FILLER_24_37,VDD,Metal1,28.9400,113.2475,5.000000
FILLER_24_34,VDD,Metal1,26.0400,113.6800,5.000000
FILLER_24_32,VDD,Metal1,25.2000,113.6800,5.000000
FILLER_24_28,VDD,Metal1,23.9000,113.2475,5.000000
FILLER_24_2,VDD,Metal1,8.1200,113.6800,5.000000
FILLER_23_382,VDD,Metal1,221.2000,105.8400,5.000000
FILLER_23_364,VDD,Metal1,210.8400,105.8400,5.000000
FILLER_23_352,VDD,Metal1,204.4000,105.8400,5.000000
FILLER_23_312,VDD,Metal1,182.9400,106.2725,5.000000
FILLER_23_302,VDD,Metal1,176.4000,105.8400,5.000000
FILLER_23_282,VDD,Metal1,166.1400,106.2725,5.000000
FILLER_23_278,VDD,Metal1,162.9600,105.8400,5.000000
FILLER_23_223,VDD,Metal1,131.8800,105.8400,5.000000
FILLER_23_214,VDD,Metal1,126.8400,105.8400,5.000000
FILLER_23_212,VDD,Metal1,126.0000,105.8400,5.000000
FILLER_23_209,VDD,Metal1,124.0400,105.8400,5.000000
FILLER_23_199,VDD,Metal1,118.4400,105.8400,5.000000
FILLER_23_197,VDD,Metal1,117.6000,105.8400,5.000000
FILLER_23_189,VDD,Metal1,115.3065,106.4165,5.000000
FILLER_23_147,VDD,Metal1,91.7865,106.4165,5.000000
FILLER_23_136,VDD,Metal1,84.3800,106.2725,5.000000
FILLER_23_124,VDD,Metal1,76.7200,105.8400,5.000000
FILLER_23_115,VDD,Metal1,71.4000,105.8400,5.000000
FILLER_23_69,VDD,Metal1,45.6400,105.8400,5.000000
FILLER_23_61,VDD,Metal1,43.6265,106.4165,5.000000
FILLER_23_55,VDD,Metal1,37.8000,105.8400,5.000000
FILLER_23_43,VDD,Metal1,31.0800,105.8400,5.000000
FILLER_23_2,VDD,Metal1,8.1200,105.8400,5.000000
FILLER_22_329,VDD,Metal1,191.2400,105.8400,5.000000
FILLER_22_293,VDD,Metal1,171.3600,105.8400,5.000000
FILLER_22_277,VDD,Metal1,162.4000,105.8400,5.000000
FILLER_22_267,VDD,Metal1,156.5200,105.8400,5.000000
FILLER_22_265,VDD,Metal1,155.6800,105.8400,5.000000
FILLER_22_247,VDD,Metal1,146.5400,105.4075,5.000000
FILLER_22_244,VDD,Metal1,143.6400,105.8400,5.000000
FILLER_22_242,VDD,Metal1,142.8000,105.8400,5.000000
FILLER_22_226,VDD,Metal1,138.3680,105.1480,5.000000
FILLER_22_208,VDD,Metal1,123.7600,105.8400,5.000000
FILLER_22_204,VDD,Metal1,122.4600,105.4075,5.000000
FILLER_22_188,VDD,Metal1,112.5600,105.8400,5.000000
FILLER_22_174,VDD,Metal1,104.4400,105.8400,5.000000
FILLER_22_117,VDD,Metal1,72.5200,105.8400,5.000000
FILLER_22_115,VDD,Metal1,71.6800,105.8400,5.000000
FILLER_22_91,VDD,Metal1,57.9600,105.8400,5.000000
FILLER_22_85,VDD,Metal1,54.6000,105.8400,5.000000
FILLER_22_77,VDD,Metal1,52.5865,105.2630,5.000000
FILLER_22_70,VDD,Metal1,46.4800,105.8400,5.000000
FILLER_22_66,VDD,Metal1,45.1800,105.4075,5.000000
FILLER_22_58,VDD,Metal1,41.9465,105.2630,5.000000
FILLER_22_21,VDD,Metal1,19.9800,105.4075,5.000000
FILLER_22_2,VDD,Metal1,8.4000,105.8400,5.000000
FILLER_21_382,VDD,Metal1,221.2000,98.0000,5.000000
FILLER_21_306,VDD,Metal1,178.3600,98.0000,5.000000
FILLER_21_284,VDD,Metal1,166.0400,98.0000,5.000000
FILLER_21_282,VDD,Metal1,165.2000,98.0000,5.000000
FILLER_21_256,VDD,Metal1,150.3600,98.0000,5.000000
FILLER_21_220,VDD,Metal1,130.4800,98.0000,5.000000
FILLER_21_208,VDD,Metal1,123.7600,98.0000,5.000000
FILLER_21_204,VDD,Metal1,122.4600,98.4325,5.000000
FILLER_21_188,VDD,Metal1,114.7465,98.5765,5.000000
FILLER_21_178,VDD,Metal1,106.6800,98.0000,5.000000
FILLER_21_171,VDD,Metal1,103.0400,98.0000,5.000000
FILLER_21_160,VDD,Metal1,96.6000,98.0000,5.000000
FILLER_21_150,VDD,Metal1,91.2800,98.0000,5.000000
FILLER_21_142,VDD,Metal1,88.9865,98.5765,5.000000
FILLER_21_139,VDD,Metal1,84.8400,98.0000,5.000000
FILLER_21_105,VDD,Metal1,66.0800,98.0000,5.000000
FILLER_21_96,VDD,Metal1,61.9800,98.4325,5.000000
FILLER_21_74,VDD,Metal1,48.4400,98.0000,5.000000
FILLER_21_72,VDD,Metal1,47.6000,98.0000,5.000000
FILLER_21_36,VDD,Metal1,27.1600,98.0000,5.000000
FILLER_20_366,VDD,Metal1,212.2400,98.0000,5.000000
FILLER_20_351,VDD,Metal1,203.8400,98.0000,5.000000
FILLER_20_302,VDD,Metal1,176.1200,98.0000,5.000000
FILLER_20_249,VDD,Metal1,146.4400,98.0000,5.000000
FILLER_20_247,VDD,Metal1,145.6000,98.0000,5.000000
FILLER_20_240,VDD,Metal1,141.4000,98.0000,5.000000
FILLER_20_238,VDD,Metal1,140.5600,98.0000,5.000000
FILLER_20_230,VDD,Metal1,138.2665,97.4230,5.000000
FILLER_20_200,VDD,Metal1,119.0000,98.0000,5.000000
FILLER_20_173,VDD,Metal1,104.1600,98.0000,5.000000
FILLER_20_167,VDD,Metal1,100.5200,98.0000,5.000000
FILLER_20_132,VDD,Metal1,80.9200,98.0000,5.000000
FILLER_20_130,VDD,Metal1,80.0800,98.0000,5.000000
FILLER_20_107,VDD,Metal1,67.2000,98.0000,5.000000
FILLER_20_104,VDD,Metal1,65.2400,98.0000,5.000000
FILLER_20_56,VDD,Metal1,38.3600,98.0000,5.000000
FILLER_20_54,VDD,Metal1,37.5200,98.0000,5.000000
FILLER_20_37,VDD,Metal1,27.7200,98.0000,5.000000
FILLER_19_356,VDD,Metal1,206.6400,90.1600,5.000000
FILLER_19_352,VDD,Metal1,205.3400,90.5925,5.000000
FILLER_19_348,VDD,Metal1,202.1600,90.1600,5.000000
FILLER_19_344,VDD,Metal1,200.8600,90.5925,5.000000
FILLER_19_278,VDD,Metal1,162.9600,90.1600,5.000000
FILLER_19_263,VDD,Metal1,154.2800,90.1600,5.000000
FILLER_19_227,VDD,Metal1,134.4000,90.1600,5.000000
FILLER_19_223,VDD,Metal1,133.1000,90.5925,5.000000
FILLER_19_214,VDD,Metal1,126.8400,90.1600,5.000000
FILLER_19_212,VDD,Metal1,126.0000,90.1600,5.000000
FILLER_19_176,VDD,Metal1,105.5600,90.1600,5.000000
FILLER_19_138,VDD,Metal1,84.5600,90.1600,5.000000
FILLER_19_103,VDD,Metal1,65.9000,90.5925,5.000000
FILLER_19_45,VDD,Metal1,32.2000,90.1600,5.000000
FILLER_18_365,VDD,Metal1,211.6800,90.1600,5.000000
FILLER_18_361,VDD,Metal1,210.3800,89.7275,5.000000
FILLER_18_353,VDD,Metal1,207.1465,89.5830,5.000000
FILLER_18_317,VDD,Metal1,184.8000,90.1600,5.000000
FILLER_18_240,VDD,Metal1,141.4000,90.1600,5.000000
FILLER_18_238,VDD,Metal1,140.5600,90.1600,5.000000
FILLER_18_234,VDD,Metal1,139.2600,89.7275,5.000000
FILLER_18_226,VDD,Metal1,136.0265,89.5830,5.000000
FILLER_18_212,VDD,Metal1,126.0000,90.1600,5.000000
FILLER_18_189,VDD,Metal1,115.3065,89.5830,5.000000
FILLER_18_183,VDD,Metal1,109.4800,90.1600,5.000000
FILLER_18_181,VDD,Metal1,108.6400,90.1600,5.000000
FILLER_18_177,VDD,Metal1,107.3400,89.7275,5.000000
FILLER_18_165,VDD,Metal1,99.4000,90.1600,5.000000
FILLER_18_163,VDD,Metal1,98.5600,90.1600,5.000000
FILLER_18_128,VDD,Metal1,78.6800,90.1600,5.000000
FILLER_18_126,VDD,Metal1,77.8400,90.1600,5.000000
FILLER_18_57,VDD,Metal1,39.2000,90.1600,5.000000
FILLER_18_47,VDD,Metal1,33.6000,90.1600,5.000000
FILLER_18_4,VDD,Metal1,9.2400,90.1600,5.000000
FILLER_18_2,VDD,Metal1,8.4000,90.1600,5.000000
FILLER_17_354,VDD,Metal1,205.2400,82.3200,4.999995
FILLER_17_352,VDD,Metal1,204.4000,82.3200,4.999995
FILLER_17_279,VDD,Metal1,163.2400,82.3200,4.999995
FILLER_17_219,VDD,Metal1,129.6400,82.3200,4.999993
FILLER_17_217,VDD,Metal1,128.8000,82.3200,4.999993
FILLER_17_208,VDD,Metal1,123.7600,82.3200,4.999992
FILLER_17_149,VDD,Metal1,90.7200,82.3200,4.999992
FILLER_17_136,VDD,Metal1,84.3800,82.7525,4.999992
FILLER_17_109,VDD,Metal1,69.2600,82.7525,4.999991
FILLER_17_82,VDD,Metal1,53.2000,82.3200,4.999990
FILLER_17_72,VDD,Metal1,48.5400,82.7525,4.999990
FILLER_17_69,VDD,Metal1,45.6400,82.3200,4.999990
FILLER_17_22,VDD,Metal1,19.3200,82.3200,4.999988
FILLER_17_20,VDD,Metal1,18.4800,82.3200,4.999988
FILLER_17_2,VDD,Metal1,8.4000,82.3200,4.999988
FILLER_16_382,VDD,Metal1,221.2000,82.3200,4.999995
FILLER_16_368,VDD,Metal1,213.3600,82.3200,4.999995
FILLER_16_210,VDD,Metal1,124.6000,82.3200,4.999992
FILLER_16_208,VDD,Metal1,123.7600,82.3200,4.999992
FILLER_16_204,VDD,Metal1,122.4600,81.8875,4.999992
FILLER_16_191,VDD,Metal1,113.9600,82.3200,4.999992
FILLER_16_189,VDD,Metal1,113.1200,82.3200,4.999992
FILLER_16_174,VDD,Metal1,104.4400,82.3200,4.999992
FILLER_16_170,VDD,Metal1,103.4200,81.8875,4.999992
FILLER_16_107,VDD,Metal1,66.9200,82.3200,4.999991
FILLER_16_45,VDD,Metal1,32.4800,82.3200,4.999990
FILLER_16_4,VDD,Metal1,9.2400,82.3200,4.999988
FILLER_16_2,VDD,Metal1,8.4000,82.3200,4.999988
FILLER_15_356,VDD,Metal1,206.3600,74.4800,5.000000
FILLER_15_352,VDD,Metal1,205.3400,74.9125,5.000000
FILLER_15_348,VDD,Metal1,202.1600,74.4800,5.000000
FILLER_15_307,VDD,Metal1,179.2000,74.4800,5.000000
FILLER_15_282,VDD,Metal1,165.2000,74.4800,5.000000
FILLER_15_255,VDD,Metal1,149.8000,74.4800,5.000000
FILLER_15_212,VDD,Metal1,125.7200,74.4800,5.000000
FILLER_15_204,VDD,Metal1,121.2400,74.4800,5.000000
FILLER_15_202,VDD,Metal1,120.4000,74.4800,5.000000
FILLER_15_191,VDD,Metal1,113.9600,74.4800,5.000000
FILLER_15_156,VDD,Metal1,94.3600,74.4800,5.000000
FILLER_15_154,VDD,Metal1,93.5200,74.4800,5.000000
FILLER_15_144,VDD,Metal1,87.6400,74.4800,5.000000
FILLER_15_142,VDD,Metal1,86.8000,74.4800,5.000000
FILLER_15_97,VDD,Metal1,61.3200,74.4800,5.000000
FILLER_15_95,VDD,Metal1,60.4800,74.4800,5.000000
FILLER_15_68,VDD,Metal1,45.3600,74.4800,5.000000
FILLER_15_36,VDD,Metal1,27.1600,74.4800,5.000000
FILLER_14_371,VDD,Metal1,214.7600,74.4800,5.000000
FILLER_14_369,VDD,Metal1,213.9200,74.4800,5.000000
FILLER_14_359,VDD,Metal1,208.3200,74.4800,5.000000
FILLER_14_240,VDD,Metal1,141.4000,74.4800,5.000000
FILLER_14_234,VDD,Metal1,138.3200,74.4800,5.000000
FILLER_14_198,VDD,Metal1,119.1000,74.0475,5.000000
FILLER_14_173,VDD,Metal1,104.1600,74.4800,5.000000
FILLER_14_107,VDD,Metal1,68.1400,74.0475,5.000000
FILLER_14_104,VDD,Metal1,65.2400,74.4800,5.000000
FILLER_14_102,VDD,Metal1,64.4000,74.4800,5.000000
FILLER_14_16,VDD,Metal1,15.9600,74.4800,5.000000
FILLER_14_2,VDD,Metal1,8.4000,74.4800,5.000000
FILLER_13_383,VDD,Metal1,221.4800,66.6400,4.999997
FILLER_13_366,VDD,Metal1,211.9600,66.6400,4.999997
FILLER_13_216,VDD,Metal1,127.9600,66.6400,4.999997
FILLER_13_197,VDD,Metal1,117.6000,66.6400,4.999997
FILLER_13_155,VDD,Metal1,93.8000,66.6400,4.999997
FILLER_13_142,VDD,Metal1,86.8000,66.6400,4.999997
FILLER_13_122,VDD,Metal1,75.3200,66.6400,4.999995
FILLER_13_2,VDD,Metal1,8.4000,66.6400,4.999995
FILLER_12_383,VDD,Metal1,221.4800,66.6400,4.999997
FILLER_12_211,VDD,Metal1,125.1600,66.6400,4.999997
FILLER_12_113,VDD,Metal1,70.2800,66.6400,4.999995
FILLER_12_95,VDD,Metal1,60.4800,66.6400,4.999995
FILLER_12_60,VDD,Metal1,40.6000,66.6400,4.999995
FILLER_11_382,VDD,Metal1,221.2000,58.8000,4.999428
FILLER_11_236,VDD,Metal1,139.4400,58.8000,4.999609
FILLER_11_221,VDD,Metal1,131.0400,58.8000,4.999660
FILLER_11_209,VDD,Metal1,124.0400,58.8000,4.999715
FILLER_11_199,VDD,Metal1,118.4400,58.8000,4.999730
FILLER_11_197,VDD,Metal1,117.6000,58.8000,4.999730
FILLER_11_142,VDD,Metal1,87.7400,59.2325,4.999811
FILLER_11_72,VDD,Metal1,47.6000,58.8000,4.999812
FILLER_11_45,VDD,Metal1,32.2000,58.8000,4.999818
FILLER_10_345,VDD,Metal1,200.2000,58.8000,4.999539
FILLER_10_197,VDD,Metal1,117.3200,58.8000,4.999730
FILLER_10_195,VDD,Metal1,116.4800,58.8000,4.999731
FILLER_10_183,VDD,Metal1,109.4800,58.8000,4.999811
FILLER_10_104,VDD,Metal1,65.2400,58.8000,4.999811
FILLER_10_102,VDD,Metal1,64.4000,58.8000,4.999812
FILLER_10_18,VDD,Metal1,17.0800,58.8000,4.999824
FILLER_10_16,VDD,Metal1,16.2400,58.8000,4.999824
FILLER_10_2,VDD,Metal1,8.4000,58.8000,4.999824
FILLER_9_362,VDD,Metal1,209.7200,50.9600,4.999999
FILLER_9_222,VDD,Metal1,131.3200,50.9600,4.999999
FILLER_9_212,VDD,Metal1,126.0000,50.9600,4.999999
FILLER_9_204,VDD,Metal1,121.2400,50.9600,4.999999
FILLER_9_169,VDD,Metal1,101.6400,50.9600,4.999998
FILLER_9_142,VDD,Metal1,86.5200,50.9600,4.999998
FILLER_9_84,VDD,Metal1,54.3200,50.9600,4.999998
FILLER_9_69,VDD,Metal1,45.6400,50.9600,4.999998
FILLER_9_49,VDD,Metal1,34.7200,50.9600,4.999997
FILLER_8_314,VDD,Metal1,182.8400,50.9600,4.999999
FILLER_8_312,VDD,Metal1,182.0000,50.9600,4.999999
FILLER_8_211,VDD,Metal1,125.4400,50.9600,4.999999
FILLER_8_140,VDD,Metal1,85.4000,50.9600,4.999998
FILLER_8_138,VDD,Metal1,84.5600,50.9600,4.999998
FILLER_8_119,VDD,Metal1,73.6400,50.9600,4.999998
FILLER_8_71,VDD,Metal1,47.9800,50.5275,4.999998
FILLER_7_238,VDD,Metal1,140.5600,43.1200,4.999999
FILLER_7_214,VDD,Metal1,126.8400,43.1200,4.999999
FILLER_7_212,VDD,Metal1,126.0000,43.1200,4.999999
FILLER_6_383,VDD,Metal1,221.4800,43.1200,4.999999
FILLER_6_381,VDD,Metal1,220.6400,43.1200,4.999999
FILLER_6_345,VDD,Metal1,200.4800,43.1200,4.999999
FILLER_6_305,VDD,Metal1,177.8000,43.1200,4.999999
FILLER_6_303,VDD,Metal1,176.9600,43.1200,4.999999
FILLER_6_254,VDD,Metal1,149.2400,43.1200,4.999999
FILLER_6_252,VDD,Metal1,148.4000,43.1200,4.999999
FILLER_6_98,VDD,Metal1,61.8800,43.1200,4.999999
FILLER_6_74,VDD,Metal1,48.4400,43.1200,4.999998
FILLER_6_39,VDD,Metal1,28.8400,43.1200,4.999998
FILLER_6_37,VDD,Metal1,28.0000,43.1200,4.999998
FILLER_5_383,VDD,Metal1,221.4800,35.2800,4.999995
FILLER_5_381,VDD,Metal1,220.6400,35.2800,4.999995
FILLER_5_359,VDD,Metal1,208.0400,35.2800,4.999995
FILLER_5_357,VDD,Metal1,207.2000,35.2800,4.999995
FILLER_5_269,VDD,Metal1,157.9200,35.2800,4.999994
FILLER_5_199,VDD,Metal1,118.7200,35.2800,4.999993
FILLER_4_383,VDD,Metal1,221.4800,35.2800,4.999995
FILLER_4_369,VDD,Metal1,213.6400,35.2800,4.999995
FILLER_4_282,VDD,Metal1,164.9200,35.2800,4.999994
FILLER_4_247,VDD,Metal1,145.3200,35.2800,4.999994
FILLER_4_244,VDD,Metal1,143.6400,35.2800,4.999994
FILLER_4_242,VDD,Metal1,142.8000,35.2800,4.999994
FILLER_4_193,VDD,Metal1,115.0800,35.2800,4.999992
FILLER_4_22,VDD,Metal1,19.3200,35.2800,4.999992
FILLER_4_20,VDD,Metal1,18.4800,35.2800,4.999992
FILLER_3_383,VDD,Metal1,221.4800,27.4400,4.999422
FILLER_3_381,VDD,Metal1,220.6400,27.4400,4.999422
FILLER_3_357,VDD,Metal1,207.2000,27.4400,4.999422
FILLER_3_236,VDD,Metal1,139.4400,27.4400,4.999533
FILLER_3_212,VDD,Metal1,125.7200,27.4400,4.999534
FILLER_3_105,VDD,Metal1,65.8000,27.4400,4.999573
FILLER_3_72,VDD,Metal1,47.3200,27.4400,4.999586
FILLER_2_244,VDD,Metal1,143.6400,27.4400,4.999517
FILLER_2_242,VDD,Metal1,142.8000,27.4400,4.999519
FILLER_2_202,VDD,Metal1,120.1200,27.4400,4.999534
FILLER_2_200,VDD,Metal1,119.2800,27.4400,4.999534
FILLER_2_187,VDD,Metal1,111.7200,27.4400,4.999535
FILLER_2_185,VDD,Metal1,110.8800,27.4400,4.999535
FILLER_2_151,VDD,Metal1,91.5600,27.4400,4.999552
FILLER_2_149,VDD,Metal1,90.7200,27.4400,4.999552
FILLER_2_20,VDD,Metal1,18.4800,27.4400,4.999718
FILLER_1_359,VDD,Metal1,208.0400,19.6000,4.998502
FILLER_1_357,VDD,Metal1,207.2000,19.6000,4.998502
FILLER_1_348,VDD,Metal1,202.1600,19.6000,4.998544
FILLER_0_203,VDD,Metal1,120.6800,19.6000,4.998714
FILLER_0_169,VDD,Metal1,101.6400,19.6000,4.998753
FILLER_0_140,VDD,Metal1,85.4000,19.6000,4.998828
FILLER_0_138,VDD,Metal1,84.5600,19.6000,4.998828
FILLER_0_127,VDD,Metal1,78.1200,19.6000,4.998878
FILLER_0_20,VDD,Metal1,18.2000,19.6000,4.999109
FILLER_0_18,VDD,Metal1,17.3600,19.6000,4.999109
clkload6,VDD,Metal1,70.7100,160.1830,5.000000
clkload5,VDD,Metal1,72.5665,137.7920,5.000000
clkload4,VDD,Metal1,34.5965,183.7615,5.000000
clkload3,VDD,Metal1,31.7700,145.5765,5.000000
clkload2,VDD,Metal1,76.0100,73.9430,5.000000
clkload1,VDD,Metal1,55.6065,59.2905,4.999812
clkload0,VDD,Metal1,35.6900,82.8565,4.999990
clkbuf_3_7__f_clk,VDD,Metal1,82.1710,168.0625,5.000000
clkbuf_3_6__f_clk,VDD,Metal1,81.6110,144.5425,5.000000
clkbuf_3_5__f_clk,VDD,Metal1,47.7485,168.0625,5.000000
clkbuf_3_4__f_clk,VDD,Metal1,43.2685,144.5425,5.000000
clkbuf_3_3__f_clk,VDD,Metal1,87.7710,81.8225,4.999992
clkbuf_3_2__f_clk,VDD,Metal1,83.2910,58.3025,4.999811
clkbuf_3_1__f_clk,VDD,Metal1,47.1885,81.8225,4.999990
clkbuf_3_0__f_clk,VDD,Metal1,49.9885,58.3025,4.999812
clkbuf_0_clk,VDD,Metal1,70.4110,114.1770,5.000000
load_slew21,VDD,Metal1,208.0310,26.8330,4.999422
load_slew20,VDD,Metal1,211.3835,58.2200,4.999428
load_slew19,VDD,Metal1,175.5435,20.1800,4.998740
load_slew18,VDD,Metal1,142.9480,20.1020,4.998710
load_slew17,VDD,Metal1,97.1435,20.1800,4.998753
load_slew16,VDD,Metal1,116.7900,20.2040,4.998714
load_slew15,VDD,Metal1,195.1900,50.3555,4.999999
output14,VDD,Metal1,217.0900,192.4100,5.000000
output13,VDD,Metal1,217.0900,184.5700,5.000000
output12,VDD,Metal1,217.0900,176.7300,5.000000
output11,VDD,Metal1,217.0900,207.4300,5.000000
output10,VDD,Metal1,217.0900,152.5500,5.000000
output9,VDD,Metal1,217.0900,145.3700,5.000000
output8,VDD,Metal1,217.0900,137.5300,5.000000
output7,VDD,Metal1,217.0900,129.6900,5.000000
output6,VDD,Metal1,217.0900,121.8500,5.000000
output5,VDD,Metal1,217.0900,200.2500,5.000000
output4,VDD,Metal1,211.4900,208.0900,5.000000
output3,VDD,Metal1,217.0900,97.6700,5.000000
input2,VDD,Metal1,218.0600,20.1690,4.998486
input1,VDD,Metal1,12.1300,19.2700,4.999109
TAP_TAPCELL_ROW_49_361,VDD,Metal1,216.7200,208.4300,5.000000
TAP_TAPCELL_ROW_49_360,VDD,Metal1,197.6800,208.4300,5.000000
TAP_TAPCELL_ROW_49_359,VDD,Metal1,178.6400,208.4300,5.000000
TAP_TAPCELL_ROW_49_358,VDD,Metal1,159.6000,208.4300,5.000000
TAP_TAPCELL_ROW_49_357,VDD,Metal1,140.5600,208.4300,5.000000
TAP_TAPCELL_ROW_49_356,VDD,Metal1,121.5200,208.4300,5.000000
TAP_TAPCELL_ROW_49_355,VDD,Metal1,102.4800,208.4300,5.000000
TAP_TAPCELL_ROW_49_354,VDD,Metal1,83.4400,208.4300,5.000000
TAP_TAPCELL_ROW_49_353,VDD,Metal1,64.4000,208.4300,5.000000
TAP_TAPCELL_ROW_49_352,VDD,Metal1,45.3600,208.4300,5.000000
TAP_TAPCELL_ROW_49_351,VDD,Metal1,26.3200,208.4300,5.000000
TAP_TAPCELL_ROW_48_350,VDD,Metal1,183.6800,207.0900,5.000000
TAP_TAPCELL_ROW_48_349,VDD,Metal1,144.4800,207.0900,5.000000
TAP_TAPCELL_ROW_48_348,VDD,Metal1,105.2800,207.0900,5.000000
TAP_TAPCELL_ROW_48_347,VDD,Metal1,66.0800,207.0900,5.000000
TAP_TAPCELL_ROW_48_346,VDD,Metal1,26.8800,207.0900,5.000000
TAP_TAPCELL_ROW_47_345,VDD,Metal1,203.2800,200.5900,5.000000
TAP_TAPCELL_ROW_47_344,VDD,Metal1,164.0800,200.5900,5.000000
TAP_TAPCELL_ROW_47_343,VDD,Metal1,124.8800,200.5900,5.000000
TAP_TAPCELL_ROW_47_342,VDD,Metal1,85.6800,200.5900,5.000000
TAP_TAPCELL_ROW_47_341,VDD,Metal1,46.4800,200.5900,5.000000
TAP_TAPCELL_ROW_46_340,VDD,Metal1,183.6800,199.2500,5.000000
TAP_TAPCELL_ROW_46_339,VDD,Metal1,144.4800,199.2500,5.000000
TAP_TAPCELL_ROW_46_338,VDD,Metal1,105.2800,199.2500,5.000000
TAP_TAPCELL_ROW_46_337,VDD,Metal1,66.0800,199.2500,5.000000
TAP_TAPCELL_ROW_46_336,VDD,Metal1,26.8800,199.2500,5.000000
TAP_TAPCELL_ROW_45_335,VDD,Metal1,203.2800,192.7500,5.000000
TAP_TAPCELL_ROW_45_334,VDD,Metal1,164.0800,192.7500,5.000000
TAP_TAPCELL_ROW_45_333,VDD,Metal1,124.8800,192.7500,5.000000
TAP_TAPCELL_ROW_45_332,VDD,Metal1,85.6800,192.7500,5.000000
TAP_TAPCELL_ROW_45_331,VDD,Metal1,46.4800,192.7500,5.000000
TAP_TAPCELL_ROW_44_330,VDD,Metal1,183.6800,191.4100,5.000000
TAP_TAPCELL_ROW_44_329,VDD,Metal1,144.4800,191.4100,5.000000
TAP_TAPCELL_ROW_44_328,VDD,Metal1,105.2800,191.4100,5.000000
TAP_TAPCELL_ROW_44_327,VDD,Metal1,66.0800,191.4100,5.000000
TAP_TAPCELL_ROW_44_326,VDD,Metal1,26.8800,191.4100,5.000000
TAP_TAPCELL_ROW_43_325,VDD,Metal1,203.2800,184.9100,5.000000
TAP_TAPCELL_ROW_43_324,VDD,Metal1,164.0800,184.9100,5.000000
TAP_TAPCELL_ROW_43_323,VDD,Metal1,124.8800,184.9100,5.000000
TAP_TAPCELL_ROW_43_322,VDD,Metal1,85.6800,184.9100,5.000000
TAP_TAPCELL_ROW_43_321,VDD,Metal1,46.4800,184.9100,5.000000
TAP_TAPCELL_ROW_42_320,VDD,Metal1,183.6800,183.5700,5.000000
TAP_TAPCELL_ROW_42_319,VDD,Metal1,144.4800,183.5700,5.000000
TAP_TAPCELL_ROW_42_318,VDD,Metal1,105.2800,183.5700,5.000000
TAP_TAPCELL_ROW_42_317,VDD,Metal1,66.0800,183.5700,5.000000
TAP_TAPCELL_ROW_42_316,VDD,Metal1,26.8800,183.5700,5.000000
TAP_TAPCELL_ROW_41_315,VDD,Metal1,203.2800,177.0700,5.000000
TAP_TAPCELL_ROW_41_314,VDD,Metal1,164.0800,177.0700,5.000000
TAP_TAPCELL_ROW_41_313,VDD,Metal1,124.8800,177.0700,5.000000
TAP_TAPCELL_ROW_41_312,VDD,Metal1,85.6800,177.0700,5.000000
TAP_TAPCELL_ROW_41_311,VDD,Metal1,46.4800,177.0700,5.000000
TAP_TAPCELL_ROW_40_310,VDD,Metal1,183.6800,175.7300,5.000000
TAP_TAPCELL_ROW_40_309,VDD,Metal1,144.4800,175.7300,5.000000
TAP_TAPCELL_ROW_40_308,VDD,Metal1,105.2800,175.7300,5.000000
TAP_TAPCELL_ROW_40_307,VDD,Metal1,66.0800,175.7300,5.000000
TAP_TAPCELL_ROW_40_306,VDD,Metal1,26.8800,175.7300,5.000000
TAP_TAPCELL_ROW_39_305,VDD,Metal1,203.2800,169.2300,5.000000
TAP_TAPCELL_ROW_39_304,VDD,Metal1,164.0800,169.2300,5.000000
TAP_TAPCELL_ROW_39_303,VDD,Metal1,124.8800,169.2300,5.000000
